step	direction	RMSD(A)	Rg(A)	Energy	CVs_grad
399	1	5.488632941903195	9.806982	-73.3433	565.6634310406182
399	2	9.659701940256715	12.965512	-2048.8929	1651.8505715972956
399	3	10.30103671302131	13.416588	-929.9549	13233.854689439002
399	4	9.509344620277272	12.81989	-2660.8674	851.3542496498683
399	5	9.051087119146853	12.246135	-1352.8439	1216.363366745124
399	6	10.045210599498699	13.241132	-2544.4593	2244.5216285495394
399	7	10.16290463383185	13.27719	-2281.4213	3433.6485465054266
399	8	10.177593929367479	13.356536	-2873.5909	2543.572516052436
400	1	4.208466866343166	6.984548	339.2563	599.9278700109355
400	2	4.788433060634997	7.342012	104.1391	361.1712689815902
400	3	4.620977249810772	6.9292245	529.7261	1081.9344213865681
400	4	4.4503185344714336	7.146452	-1276.5906	-1019.6049483208841
400	5	4.3990790992415665	7.2611513	200.2074	407.3181766457527
400	6	4.185829233506591	7.3114614	848.7923	883.501950751079
400	7	4.690807479739709	7.1494126	-1804.7264	-1760.3603761845488
400	8	4.391815884258583	7.674557	-653.9645	-266.0954309209704
401	1	4.5690272433216785	6.9516497	-1444.1383	1709.0731068562866
401	2	4.522727191777964	6.7809215	-508.8678	3641.988904975554
401	3	4.265561009181732	7.8190227	-1081.0439	913.5568583927679
401	4	4.503641491269102	7.003446	-1429.5551	1774.6420895283695
401	5	5.276465627739577	7.576062	-546.4575	1887.7924523256347
401	6	4.568401806391425	7.2956753	-1083.5224	3415.6363871438034
401	7	5.363888410786782	8.792655	-685.9197	658.6058415573843
401	8	5.301989416725954	7.593035	-2160.0257	-504.8396464348555
402	1	5.493696046633908	8.112374	-1494.7316	1142.6712441592938
402	2	5.457494651101785	7.7056384	-1851.6565	1472.2874893790913
402	3	5.56117773418229	7.7307286	-1121.7091	3180.24415903585
402	4	5.7382516346033885	7.7904067	-873.3746	3188.80434639547
402	5	5.924633892866653	8.298746	-360.8467	1975.6258143383695
402	6	5.28681008864598	7.4888754	-1938.0959	1891.9461542322865
402	7	5.433811170100437	7.7057796	-1145.3946	5496.620863526328
402	8	5.098948030773098	7.365883	-2382.4949	-781.536522814842
403	1	5.815615561333528	8.615498	-543.5072	1645.3083922301566
403	2	5.552043809936991	7.8828526	-1506.3036	-39.49465052280418
403	3	4.772840026650789	7.2903614	-884.8099	580.6209580195853
403	4	5.775889097455148	8.248314	-121.3196	4750.708223747527
403	5	5.0955741373628785	7.3468394	-1049.7045	526.599610435448
403	6	5.3940712609885635	7.5865703	-2766.6295	-2238.0092316311193
403	7	4.212262473596604	8.069985	12715.2858	12939.559929789695
403	8	5.980460005115157	8.114282	-321.2746	2647.3769662900204
404	1	5.27308803576443	7.8153143	1876.5412	2425.3822842886634
404	2	6.090631999326644	8.285732	-913.5781	-913.4246366612157
404	3	5.673502303288603	8.5682125	-775.2267	-1386.96763382063
404	4	4.969316057057639	7.9451756	-676.9227	-127.47579481771537
404	5	5.996139547944051	8.078113	492.5058	1948.0239830341663
404	6	5.814311156051373	7.772083	397.0309	1043.9988237975879
404	7	6.063294119505413	8.093797	-112.3754	772.7671992578696
404	8	5.120947741879611	7.561882	-2752.6053	-1816.0915572912581
405	1	5.932561578898226	8.177313	-333.0317	856.5625396658922
405	2	5.274244376629837	7.57212	-622.0524	149.065265137016
405	3	5.02328216913987	7.5559955	-565.0028	175.22131892710877
405	4	5.491290223905238	7.6524835	681.793	1526.7923924339348
405	5	5.293460539648483	7.853406	-563.9927	275.64303003974595
405	6	6.0355123264573916	8.579044	-733.407	131.0327402023435
405	7	5.748579994584827	8.45247	-157.5215	3381.3055234107233
405	8	6.104181756888588	8.3085575	-1187.2501	-781.3218058028325
406	1	5.705052991887911	8.114498	-648.5536	157.58171401221605
406	2	6.369597061609881	8.364148	-264.0493	1217.1018141236566
406	3	5.140266907127002	7.385127	-1058.1541	-236.52657047633198
406	4	4.120105728292821	8.353904	4232.8935	3015.027666709937
406	5	5.5496298290437425	8.272116	-1883.6747	-2443.1299140333244
406	6	5.741787902140029	8.383218	-320.5603	1828.8773883928907
406	7	5.933555742139062	8.232075	-506.9587	791.7145060264689
406	8	5.430312118635938	7.7223167	-2324.8497	-1620.193348511629
407	1	4.799539173709962	8.685537	769.6368	3035.832469815659
407	2	5.074644533525225	7.515085	-1730.2298	165.21447765633533
407	3	5.716056206020387	8.27127	1529.3941	27500.747574076846
407	4	5.022999187264653	7.7216516	66.0073	2544.0931522423048
407	5	6.045328483685197	8.086478	-1686.034	371.9500138732786
407	6	5.2274003462582534	7.718922	-2638.5313	-1243.7027988365462
407	7	5.42479308705945	7.825068	-907.0752	2025.7905433372516
407	8	5.833761330756448	7.888239	-940.9087	1811.0445691349503
408	1	5.5316105436772895	9.581791	-693.2065	-1388.0349090137631
408	2	5.539993841167418	9.45769	-970.1941	-1837.0632588125975
408	3	4.805574628040747	8.867849	1027.1899	2997.540459653852
408	4	4.39204064712353	9.101439	-1652.7188	-5249.529224106441
408	5	3.629217920335216	8.599303	-1722.0753	-2192.396919622654
408	6	5.2833971971409435	9.517619	637.4424	-148.07778163883702
408	7	6.793058149415623	10.004462	-789.1392	-649.2562196755573
408	8	5.102271370547396	9.192083	-1548.7595	-4047.605778450419
409	1	4.839960489118129	9.18455	-264.7818	4156.718622273506
409	2	5.704884037091309	9.58176	-1151.715	398.20552619037267
409	3	4.510302179296756	8.985194	-1016.667	3805.4466123546968
409	4	5.774654549815362	9.947468	-462.9574	760.9277411720711
409	5	5.713229835295749	9.810253	1635.1596	2155.5428720455516
409	6	6.5938920383991455	10.283782	-1295.9051	149.9148390024678
409	7	5.31090046192775	9.698571	-1829.1963	-193.6127428389866
409	8	3.390130886965489	8.594336	-791.3154	735.8195121525796
410	1	4.707653807478489	9.042666	371.9427	2767.8522222325355
410	2	5.037048628204946	9.312002	-128.2032	4750.343755851032
410	3	4.3046201454194275	9.023552	522.1345	2122.5405833211066
410	4	6.013106417747617	9.67251	-453.6145	2035.673393009488
410	5	4.694775211037879	9.181673	-923.5653	1239.7882629270212
410	6	5.14969572132192	9.07815	1914.5507	6906.428217807742
410	7	4.068124993435604	7.61944	706.928	1017.1695505390885
410	8	3.7433947866656543	8.068413	192.7573	855.0839778037117
411	1	7.044933082907598	10.135853	864.1096	1203.84354691738
411	2	7.112949624005755	10.090125	1251.7103	1411.9480572986513
411	3	3.873224238480349	8.663292	-645.1286	-90.12958923959455
411	4	6.620245928305782	10.11059	-1751.8747	-1792.618948816435
411	5	7.029128538860417	10.290504	-1121.3215	-563.5031320625734
411	6	6.34116132783327	9.793874	-2059.2537	-4777.0886797614885
411	7	7.520130675714229	10.550787	-1653.7011	-690.8284535030591
411	8	4.6866551326222385	9.326016	-1409.1801	-724.2115563412019
412	1	6.335655182282973	9.855853	-629.0706	14109.750194350263
412	2	6.178113723354981	9.738072	788.6193	10967.432943641154
412	3	7.057673122775921	9.916419	233.1964	2505.2292468115256
412	4	6.606662099983402	10.091824	-558.7934	3511.1444668881372
412	5	6.354916424701153	9.915665	518.9267	20076.64424287218
412	6	7.456990570448289	10.207883	-172.3985	1477.453504808905
412	7	6.531920762632604	9.557071	158.3321	8046.196623879083
412	8	6.866915838038977	9.553599	501.4852	4057.037113409982
413	1	7.5602181512675415	10.372996	-105.551	536.2277962310412
413	2	5.770942059793961	9.030391	903.8234	491.16568597614054
413	3	5.970386203251954	9.737875	-2301.198	-1300.7399024328452
413	4	7.249404221013685	10.8388815	-1258.894	-1716.3749369059256
413	5	6.393039375465599	9.4372015	281.8066	357.36747631184994
413	6	6.434075875621001	9.281926	412.387	418.88943361793076
413	7	7.130915028131386	9.7794285	-250.5481	-150.22913158314907
413	8	7.106795198874914	10.118893	-993.0877	-1959.2823200114642
414	1	6.700058315003465	10.247295	-25.5547	1523.7280927570484
414	2	6.074036605629633	10.159827	-686.2024	466.10151452264023
414	3	7.2263385201458945	10.275549	-2.2298	2296.2665608085235
414	4	8.1645884130355	11.544779	1151.6284	1783.4082760406122
414	5	7.238197548768084	10.76132	-573.6669	11447.832008808813
414	6	7.687741543574129	11.551668	407.8207	1727.814408418436
414	7	6.1268337952584195	10.102862	-528.9557	635.0787375232302
414	8	5.718239895123884	10.064872	-1013.2841	146.7312428434611
415	1	7.458713295004246	11.285034	-1890.8586	-4811.580303199204
415	2	7.329019966696193	10.705683	-1982.5955	-2447.2190274110308
415	3	8.979155594366594	12.3619585	-2053.3819	-1612.7305800405545
415	4	7.252033827544463	10.4670925	-1382.7498	-1439.0703000293358
415	5	8.156259153224353	11.346434	-1826.9647	-5318.2769240681155
415	6	6.020466536434285	9.622106	242.4165	-61.64576641807788
415	7	5.7794378711835845	9.6124935	865.4385	168.4125233331218
415	8	7.744540574868348	11.195953	-165.9094	-1788.9561779409134
416	1	8.911329561812499	12.223827	-374.0036	18455.620370931076
416	2	8.972873859046363	12.26461	-2113.792	-572.4461106164272
416	3	9.24937064421501	12.52956	-3038.9991	-2282.4188519097543
416	4	9.012925300928796	12.209817	-1598.3856	3337.5650349349767
416	5	8.583729041648493	11.940104	-654.9599	2902.5982846123325
416	6	9.430839924833068	12.71233	-2878.392	-1186.6848894696889
416	7	8.902175573855825	12.248026	-696.926	15082.0790984817
416	8	9.014300037351568	12.165969	-1651.333	2203.4757889990565
417	1	9.344138799697065	12.627057	-3788.559	-5628.367186506916
417	2	8.624277614527086	11.880215	-1839.2602	1212.4583663980827
417	3	8.52081841706284	11.760335	-2722.9414	282.39003006812555
417	4	7.281972777509056	10.823634	-43.3559	1137.7812470238077
417	5	7.826566246258297	10.934128	530.235	1578.470082353412
417	6	7.7842881840124605	11.270686	-588.8335	1164.3528240148753
417	7	7.816464464701308	11.302123	270.1197	1649.6907705722867
417	8	9.47319264980178	12.758585	-3516.9337	-1475.759228472392
418	1	8.17347439232946	11.444997	-1208.8112	1478.2434904848349
418	2	8.120399544811015	11.469724	400.819	2444.7877364008364
418	3	7.4584365402232	10.576096	-178.4462	1283.076686941827
418	4	8.12902551845108	11.39398	2853.9508	3494.2972185138374
418	5	7.442177858952535	10.064099	516.2056	1284.1111494807612
418	6	6.55708441020098	10.773441	-788.7836	841.7842844034706
418	7	7.835876558625573	10.636356	-1270.1254	969.9880928745113
418	8	8.147807264633435	11.355037	-1726.3375	1160.6571339289774
419	1	8.034024600100526	11.558987	-2199.12	-18324.55330230597
419	2	8.332681154741397	11.562341	-2432.9679	-13209.541606795196
419	3	8.732665433352704	12.061053	-951.4475	-1592.5777739185728
419	4	8.414964612502459	11.988865	-1249.3966	-2997.8266606961183
419	5	9.098652904575893	12.401045	-2747.7169	-2296.6378584057943
419	6	7.522496674885167	10.867647	1854.5494	1726.0131346072687
419	7	8.546692311863586	11.778059	1079.8753	1634.15141904891
419	8	5.425951643720526	9.688923	137.868	-78.65996718462048
420	1	8.558356891107545	11.764501	-1260.6814	1848.4004377964259
420	2	8.19777066561386	11.629781	-2744.578	-3342.144185790614
420	3	7.257190048196122	10.33857	44.1483	1424.4468244721136
420	4	9.076886819072904	12.378036	-3327.7598	-862.992607889503
420	5	8.757568385511423	12.156572	-1640.0709	611.746001624772
420	6	6.944721051174012	10.757303	594.8673	1866.3917648294264
420	7	7.8920061871534655	11.160698	685.8636	6901.0884964695215
420	8	8.300650338982233	11.559962	-2027.5461	644.8321903742856
421	1	9.69856813724817	12.90373	-2644.2351	792.3539515026883
421	2	9.552681901060526	12.794283	-2303.4664	1589.4695944436185
421	3	8.910735585457223	12.019241	-304.3721	6267.463657347271
421	4	8.58462759884547	12.033945	-992.854	3914.0210422909136
421	5	8.283540383523738	11.630864	-301.3904	2914.4965998938383
421	6	8.869729109006828	12.364917	-1659.5	7121.845759961812
421	7	9.244992848225554	12.390994	-736.809	14827.26283944472
421	8	8.714309996667662	12.00369	-1007.2434	3985.6327987562117
422	1	8.242361154585538	11.559717	-89.2007	1259.2841222893567
422	2	7.625114792655372	10.751676	1101.8453	1193.471875711227
422	3	8.656807754951897	11.972557	17785.9547	13096.736915071875
422	4	9.713209032078485	12.951969	-2343.9215	5454.138452661124
422	5	8.274566756720354	11.557753	-1280.8646	661.9971541231399
422	6	8.594503594162424	11.939262	-989.0068	1100.3787279518347
422	7	8.77245445177325	12.167214	-3218.9478	-479.2386949414985
422	8	8.379604174309737	11.767296	-690.6067	1092.1501117871198
423	1	7.842219969508224	11.551019	-1683.5718	270.42453534864035
423	2	9.096452915797336	12.300724	-1546.7051	817.176506013665
423	3	9.725516963313119	12.965971	-3756.1846	-28366.189532564968
423	4	9.950721793188526	13.096058	-2204.1802	579.9488169723897
423	5	8.429770383528115	11.893715	-1805.0865	324.67919569469683
423	6	9.008685453824892	12.3350935	-1121.1871	1270.510828343832
423	7	9.192829269029613	12.436848	-2851.1036	-635.2414992218899
423	8	10.2144428511644	13.376698	-1803.9852	903.667635121417
424	1	9.033619136909019	12.244566	-1232.0338	785.7843410451367
424	2	8.918906075688433	12.1287155	-576.3667	1153.620303449015
424	3	10.042244021827267	13.160553	-2225.7525	-201.9465794616981
424	4	8.868557935155263	12.206465	-467.7931	1254.2034225336283
424	5	9.469744898870914	12.721195	-2875.0073	-1074.7083805665754
424	6	10.142749271736239	13.340273	-1755.2039	1306.6174341898939
424	7	8.55149838221545	11.9388895	-1904.8639	163.59974843029866
424	8	10.438585449150127	13.559758	-1855.4566	523.2838243296997
425	1	10.10426270599745	13.30963	-2273.1182	-246.8371083232262
425	2	9.590684345364435	12.7883215	-1815.2963	743.4699767681052
425	3	9.588128320871592	12.861161	-2951.5961	-1462.963288507403
425	4	9.266998652875976	12.585713	-3075.556	-915.5006223608328
425	5	9.2117324590977	12.484202	-2961.3845	-716.1515314706062
425	6	9.962835005814215	13.107707	-2276.0822	-489.09610209619234
425	7	10.037166959820304	13.12619	-1937.2279	7314.27144416199
425	8	8.689390505266376	12.162428	-2271.5362	-27.620970532555887
426	1	9.626496272770137	12.918552	-2579.4995	-515.4649125461801
426	2	9.191621583537353	12.514238	-2495.3221	-189.87578910982532
426	3	10.104901892252165	13.273009	-2781.1438	-12480.845335550466
426	4	9.358354777051758	12.679633	-2268.2054	5.167764267602243
426	5	9.753134320713514	12.955065	-1933.5025	677.0917850993801
426	6	10.305730103680247	13.428212	-2556.8525	-1171.6867704244069
426	7	9.941089624188391	13.128546	-2970.0386	-3155.979575079733
426	8	9.338675949932119	12.67679	-2763.2724	-514.3091788272072
427	1	8.597440694625801	12.086867	-863.0201	750.1555184394507
427	2	9.526382085321167	12.759716	-3559.1752	-970.4390795518375
427	3	9.984002801679246	13.178271	-2144.6362	1016.7072113780351
427	4	9.716219946184275	13.005655	-3380.6035	-1139.496711646268
427	5	10.420890407308846	13.555529	-2346.2141	1275.3590808433987
427	6	9.39544985698852	12.66176	-2318.9895	201.47310914437017
427	7	9.210864967121505	12.427037	-1496.0932	717.6094430878902
427	8	9.376088901610938	12.487397	-1107.369	1027.6214501328518
428	1	9.611647784420768	12.859451	-3370.7045	-995.9804172859004
428	2	7.826512263607764	11.059863	74.9484	667.762380524908
428	3	9.273556969221291	12.636613	-2894.523	-373.5109123028966
428	4	9.736911353476932	13.024106	-2329.0036	20.6707829899572
428	5	9.038613903680737	12.508971	-1987.1354	202.36430946731483
428	6	9.95717769150022	13.147801	-2253.5762	150.18493834900323
428	7	9.51630257258764	12.809912	-3395.6234	-925.8822867514853
428	8	9.551377491739787	12.83964	-2387.7831	-37.983234626573726
429	1	9.626477451948238	12.818033	-2570.3696	-798.4387050494219
429	2	4.703304221045211	8.153619	-44.1295	318.6646894047151
429	3	10.084831509137794	13.216661	-2024.9891	903.7908093087539
429	4	9.606718337906669	12.9080105	-2920.4553	-3399.8833216136413
429	5	9.310494662073502	12.530571	-1822.6579	720.8300536916395
429	6	9.105606924197119	12.422045	-1370.7914	1032.3610488536071
429	7	9.057043377635962	12.190109	-246.8353	1862.3403677728625
429	8	9.189870046963502	12.4886055	-1929.2316	484.33262746139985
430	1	9.996641098389656	13.11766	-1475.0037	4931.66245210899
430	2	10.171088793488925	13.321162	-1940.1496	427.10525382543193
430	3	9.058510064782249	12.230154	-578.0543	1051.4529810103904
430	4	9.0389750580204	12.403505	-1810.647	170.5039885164929
430	5	10.129423845616632	13.285901	-2894.707	-6963.30492377832
430	6	10.251063649847445	13.392735	-1855.3362	599.9701553330528
430	7	9.557575847431584	12.777388	-2682.4264	-1058.8792174869484
430	8	8.542242265780594	11.854529	-2493.2929	-229.23563936311908
431	1	9.336595083715158	12.643124	-2734.5135	161.33006314802205
431	2	10.073546827868642	13.244626	-3005.4869	-2022.268537186137
431	3	9.80000095374468	12.949368	-2313.5474	1175.7437774688858
431	4	9.844082702977428	13.032593	-2330.3639	1425.6881737324416
431	5	9.837441643883084	13.079347	-2934.1645	-112.49850985213125
431	6	8.903125050183165	12.241076	-109.7258	1685.202921274058
431	7	10.729221750788827	13.81376	-2553.9381	430.3714231506835
431	8	10.198082630220382	13.378316	-2509.8703	3050.4785511432074
432	1	10.290252599078235	13.414055	-1876.1712	1103.7468576164722
432	2	10.179349055624407	13.306281	-1794.0632	1059.5929292344772
432	3	9.953826049090798	13.1602545	-1695.322	852.1944453258457
432	4	9.950098973502193	13.046299	-2348.8715	188.09023268785316
432	5	9.483442584144532	12.777444	-2437.6368	73.4357939548301
432	6	9.58991245324254	12.87311	-1734.6145	554.5287187288125
432	7	10.352529072851612	13.450665	-1619.8684	1845.6980329026624
432	8	9.904206930957221	13.09939	-1958.4482	560.5781082069709
433	1	9.268091959134795	12.6386175	-1709.0344	-66.24902423666771
433	2	9.104801642915934	12.417433	2174.8778	2400.868444061899
433	3	10.210666528084252	13.384207	-2361.6687	-4240.722415018284
433	4	10.060935576141002	13.214873	-3069.4788	-3781.7235308703575
433	5	9.186408652728481	12.508117	-3824.6904	-1457.382602581004
433	6	10.276105807319942	13.415555	-1602.2638	228.22255089188624
433	7	10.456668659996552	13.57194	-2057.1816	-3028.5167181993183
433	8	9.924356136927717	13.120941	-2205.4327	-1095.953876587428
434	1	9.888536089756858	13.163979	-2377.238	-457.4933686089127
434	2	10.418741209175403	13.540351	-2705.1493	-11270.026135726454
434	3	9.426419638679196	12.709526	-2424.9709	-280.3963795606332
434	4	8.714283724771217	12.044034	-1463.5514	256.6952264428434
434	5	10.114069240647913	13.254807	-2229.69	-360.52479087469993
434	6	10.07940669796823	13.273637	-2535.379	-1058.227708688337
434	7	10.437698868368507	13.523111	-1642.8207	9455.022500401097
434	8	9.668542339952053	12.944403	-2556.2522	-515.7021798113548
435	1	9.242064416717486	12.506838	-1434.5646	789.3214784454156
435	2	10.194909656096005	13.351915	-2547.1509	537.0481587151311
435	3	9.628616087407856	12.830402	-2550.3086	148.35542988673686
435	4	9.26884968577436	12.589977	-2113.41	407.65399777357555
435	5	9.671838742404903	12.936771	-2067.3493	700.6320733900013
435	6	9.946784711248057	13.071264	-1925.4996	1151.4994882808214
435	7	9.293191707397773	12.548939	-2005.609	467.74793900991955
435	8	9.175102070482119	12.54439	-2413.9779	188.09823191358382
436	1	9.270667544031687	12.546803	-1799.1408	637.6615631237819
436	2	8.991078779802319	12.321991	-2041.9463	318.3750197598026
436	3	9.085175550513728	12.398963	-3636.7154	-742.1162799975216
436	4	10.543565522163707	13.662386	-2552.1694	-9.819242592351916
436	5	9.378234664844447	12.663729	-1173.637	1278.9544360584298
436	6	9.295160762762308	12.576374	-3189.175	-541.2236907002411
436	7	9.518742698960349	12.757688	-2111.1344	484.7673732144769
436	8	9.699873931321077	12.974876	-2949.6846	-660.0327609568305
437	1	9.605323061375332	12.880044	-2503.2763	40.15638789141658
437	2	10.055691070401217	13.192946	-3663.8875	-1562.8798714288935
437	3	10.696374668823028	13.774391	-1764.1086	4910.132395499473
437	4	10.205051324525563	13.314744	-1935.8549	1181.214307330338
437	5	10.24837850805767	13.384173	-1830.5241	1709.6352941694038
437	6	9.976238996778122	13.160765	-2231.3522	412.28372532381115
437	7	10.156192963666195	13.258497	-1877.1379	1131.378167027009
437	8	9.865982552925706	13.0127945	-2376.4697	176.2724849943938
438	1	10.205815051128482	13.377217	-3161.4813	-2239.220840671982
438	2	9.279389474028152	12.531114	-2293.2794	-283.89203815492607
438	3	9.513993115087393	12.778409	-2518.9639	-499.1127937555546
438	4	9.929858228236702	13.118992	-3412.0464	-1645.2787924866634
438	5	9.320469847749916	12.632075	-2343.3478	-327.83303342894686
438	6	9.61902553022862	12.835377	-851.9885	645.2185974363376
438	7	9.347360559377048	12.716538	-2744.0216	-570.0129022441392
438	8	9.572414384711902	12.85438	-2937.6428	-826.6822339084036
439	1	9.926274983670842	13.114325	-2460.6422	1919.3962607004808
439	2	9.946383397924446	13.072242	-2285.4999	2034.1097521920933
439	3	9.65115602819615	12.915222	-2420.1191	1070.920797375211
439	4	9.865732026630091	13.056393	-2111.0246	2124.9592800111095
439	5	9.01923330732744	12.303638	-496.9048	1664.6264487790395
439	6	9.518004511606284	12.711522	-2721.7386	455.01882241863404
439	7	8.564060499852514	11.961609	162.5898	1514.7813882137118
439	8	10.52413182793358	13.584439	-2930.4359	643.1141817627391
440	1	9.809138139766475	12.987003	-3377.8329	-478.80231184442744
440	2	9.81301086713462	13.0466585	-2555.6266	441.7537951466112
440	3	10.317237770864734	13.451962	-1192.0265	7859.015354529679
440	4	9.357657385006657	12.570023	-2054.2607	578.2172037895855
440	5	9.798467107853448	13.021325	-3269.6537	-382.4163413623179
440	6	10.655652338817406	13.753754	-2340.2075	2566.6701961894796
440	7	9.982762506203866	13.189312	-3172.2053	-389.49326419277884
440	8	10.059600849060002	13.20929	-2756.3686	297.34649324067436
441	1	9.04235826897572	12.320214	-2373.9285	-15.737751308502158
441	2	10.119796258003973	13.312958	-3889.8891	-2360.345941162951
441	3	9.384278076186789	12.66303	-2268.7727	43.435893822998054
441	4	9.89727951758653	13.124125	-2288.5533	52.580034102020406
441	5	9.947113982061987	13.125476	-2426.9926	-90.37868683313329
441	6	9.601057844858614	12.8639345	-2734.0154	-290.9145043451311
441	7	9.023152925554136	12.272151	-879.6678	672.7698676470588
441	8	10.576739457958686	13.641921	-2452.6154	-796.4283609992586
442	1	9.921482105873796	13.08386	-2171.3693	331.7251248107977
442	2	9.39776204264288	12.529121	-2276.8721	110.56516202673676
442	3	10.283211543911875	13.464467	-2834.9277	-1151.8247825721153
442	4	9.484354911567802	12.706618	-1326.2211	789.2161264831742
442	5	10.234478000236255	13.365066	-3020.1096	-1296.8740192550658
442	6	9.861742426888231	13.105297	-3128.9523	-783.6190247985339
442	7	10.562412002172282	13.653692	-2863.8138	-16198.95987642135
442	8	9.325428089988522	12.65218	-1757.4582	436.57681208052867
443	1	9.844928304347222	13.050488	-2320.6167	554.3517358957703
443	2	9.400446129057379	12.7352	-2637.8176	155.8279367904015
443	3	9.214093361871459	12.506948	-2653.9094	120.72430061917373
443	4	9.42783916482864	12.719044	-2944.719	-56.8962463926217
443	5	9.176914165259646	12.476483	-2869.353	-3.137147359526041
443	6	10.277553509423942	13.378283	-1535.5076	3458.2227646920815
443	7	9.925961474156079	13.018605	-1898.5166	1076.5078033018065
443	8	9.70164461872145	12.955005	-3255.901	-373.4763232078129
444	1	9.494459955901789	12.773597	-1409.6474	132.86662185739908
444	2	9.187129468619263	12.5332	-1470.7085	47.754153309227746
444	3	8.960939005674435	12.291696	-1570.7034	-21.1883030030262
444	4	9.053533133830774	12.408787	-301.6865	771.7978712192252
444	5	9.663542194061561	12.95103	-3134.8052	-2206.4532426719825
444	6	9.71314792482781	12.957084	-2502.0606	-1452.1591070613395
444	7	9.745209607040909	12.900787	-1386.559	206.26033714656592
444	8	8.988338679194364	12.261831	-986.3575	316.6862561890159
445	1	9.14328807984968	12.511111	-3638.8253	-1510.5830602506765
445	2	9.1887452223857	12.466811	-3667.8842	-1593.578833747506
445	3	8.664128381817756	12.0838375	-1764.4357	525.9066357596488
445	4	9.92532086652158	13.086776	-2634.4313	-611.0442985142855
445	5	8.749064351189944	11.96306	-1114.1428	960.203441606125
445	6	8.998977557167338	12.222813	-2004.1202	443.6911548238248
445	7	9.533005593347632	12.840137	-1385.221	5013.548065007972
445	8	8.333859110676396	11.902357	-1466.544	564.6723450227481
446	1	9.537598937315785	12.833356	-2141.2558	1102.097875391003
446	2	9.71316418585798	12.92292	-2518.818	435.65181621572174
446	3	8.841802063108267	12.234872	-1416.2018	870.8696433604669
446	4	9.124868587384702	12.519276	-1919.1612	729.0702611485194
446	5	10.80089603556571	13.862458	-1511.0833	980.711094010661
446	6	9.985439854724037	13.156473	-3230.9832	-6470.84119569681
446	7	10.230455690851771	13.391112	-1478.9041	2548.0715800907587
446	8	9.413398126793107	12.707085	-899.9369	2719.020434503643
447	1	9.89746591846443	13.137232	-2255.0462	11828.670469346302
447	2	10.229513162973761	13.41539	-2613.1112	1702.3809306117241
447	3	9.213116462370332	12.575849	-2423.8957	863.5046562740266
447	4	8.53363603428369	11.896514	-1499.0201	897.5070734206749
447	5	9.209070651108904	12.523261	-2077.461	1201.259884772828
447	6	10.62058660786515	13.717662	-3122.7087	128.41994705031044
447	7	9.198202274338607	12.54639	-2961.0551	273.04075913029914
447	8	9.92639154152895	13.108378	-2772.6176	4716.941294824896
448	1	9.844315062152901	13.028612	-2774.9241	333.28644175993065
448	2	9.72647980393863	13.0150175	-2366.0696	683.2051674153299
448	3	9.506741595003717	12.745659	-1492.0254	1113.0654280627289
448	4	9.093936159867885	12.564089	-3725.837	-306.2016676896373
448	5	9.743364990450905	12.993814	-2659.3199	422.0796103550877
448	6	9.851659499296915	13.015136	-856.6216	2157.709191675073
448	7	9.384283614150382	12.64129	-1923.3589	739.0677546464578
448	8	10.222489663378843	13.38792	-3763.1339	-1264.1258853458414
449	1	8.990127651090532	12.387003	-2351.7254	894.1785799498911
449	2	10.278854075732896	13.377363	-2638.8749	21169.03257514707
449	3	9.502773605468562	12.751921	-3649.7421	119.12651078133224
449	4	9.440184223240871	12.763302	-2204.3609	1589.2646333588398
449	5	9.382360638689079	12.6650305	-1088.9777	2337.1387854014088
449	6	9.516466195331338	12.804563	-3112.5452	747.9798121940906
449	7	10.021111594156654	13.236874	-2781.0435	3693.4161614037635
449	8	9.413698650058313	12.715037	-2497.5665	1225.1532072084353
450	1	4.2594911929562675	7.0224814	795.9622	1088.0248018799014
450	2	4.499116119144651	7.072282	-193.805	74.51455868968709
450	3	4.774078952169915	7.0948815	-1024.4967	-923.4497732657778
450	4	4.446414793115294	7.3129864	138.3107	356.22735332021887
450	5	4.900438356331255	7.3497295	-505.7937	-231.42498620288245
450	6	4.504087744250085	6.993256	-254.4138	14.607558631695412
450	7	4.1092784357284176	7.1024656	222.2186	415.2411018124023
450	8	4.732724133489083	7.5308337	-702.504	-348.6736950339212
451	1	4.171364551953723	7.2398014	-56.8174	1738.5718231814246
451	2	4.788988123408194	7.144343	-925.8069	1343.769716117186
451	3	4.058338920760615	7.378302	-1347.4227	-423.79825862292097
451	4	4.6640678529095885	7.1926923	-1108.9519	-540.6738900559288
451	5	4.351718846886294	7.6811676	-791.733	323.4173899306271
451	6	4.8885784283168805	7.293599	-956.6372	294.93625549927503
451	7	4.499314305455366	7.0673585	-340.1956	2319.4200901635368
451	8	4.689834867632422	7.18773	-929.4463	940.9159897343517
452	1	4.775957192707974	7.767434	-917.3164	275.7158988843555
452	2	4.524317565142962	6.90288	-240.9874	3113.957193210408
452	3	4.577012392335309	6.885341	-791.5326	1059.4618612365066
452	4	3.9564001340635424	7.723488	-1830.798	-811.8482650198882
452	5	4.451797613160744	6.9243608	-1615.5929	-1742.8673960847298
452	6	4.173265914152398	7.166449	475.2671	3861.66129158826
452	7	4.983841984903804	7.3983207	-2316.6174	-3151.878026280864
452	8	4.3969701401981425	7.1982613	-1292.4802	-752.5671772728416
453	1	4.346484155841242	6.950284	-410.0616	2801.7166076010567
